pair_id,type,name,molecule,attr_1,attr_2,delta_attr,favors,in_mcs,is_unique,smiles_1,smiles_2,score_1,score_2,score_diff,preferred,mcs_num_atoms,unique_num_atoms_1,unique_num_atoms_2,task
pair000_4PACZ_vs_4PAHBAP,atom,atom_15,4PACZ,0.2192772477865219,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_16,4PACZ,-0.20218093693256378,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_17,4PACZ,-0.12605427205562592,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_18,4PACZ,-0.12409237027168274,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_19,4PACZ,-0.15973278880119324,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_20,4PACZ,0.09384657442569733,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_0,4PAHBAP,,-0.2928325831890106,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_1,4PAHBAP,,0.008849058300256729,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_2,4PAHBAP,,0.03453347831964493,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_3,4PAHBAP,,0.03453347831964493,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_4,4PAHBAP,,1.0110666751861572,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_5,4PAHBAP,,1.290789008140564,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_6,4PAHBAP,,0.8656793236732483,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_7,4PAHBAP,,0.058110058307647705,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_8,4PAHBAP,,0.8093127012252808,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_9,4PAHBAP,,-0.2591823935508728,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_10,4PAHBAP,,-0.04709186032414436,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_11,4PAHBAP,,-0.2393057942390442,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_12,4PAHBAP,,-0.16811034083366394,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_13,4PAHBAP,,-0.02756471559405327,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_14,4PAHBAP,,0.0027508586645126343,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_15,4PAHBAP,,-0.7573396563529968,,,False,True,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_16,4PAHBAP,,-0.7573396563529968,,,False,True,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_17,4PAHBAP,,0.0027508586645126343,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_18,4PAHBAP,,-0.02756471559405327,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_19,4PAHBAP,,-0.16811034083366394,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_20,4PAHBAP,,-0.2393057942390442,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_21,4PAHBAP,,-0.04709186032414436,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_22,4PAHBAP,,-0.2591823935508728,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
